DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2024-05-15 00:00:00,0.0,0.0,1872.5,1794958634.0
2024-05-15 00:15:00,0.0,0.0,0.0,1794958634.0
2024-05-15 00:30:00,0.0,0.0,0.0,1794958634.0
2024-05-15 00:45:00,0.0,0.0,0.0,1794958634.0
2024-05-15 01:00:00,0.0,0.0,0.0,1794958634.0
2024-05-15 01:15:00,0.0,0.0,0.0,1794958634.0
2024-05-15 01:30:00,0.0,0.0,0.0,1794958634.0
2024-05-15 01:45:00,0.0,0.0,0.0,1794958634.0
2024-05-15 02:00:00,0.0,0.0,0.0,1794958634.0
2024-05-15 02:15:00,0.0,0.0,0.0,1794958634.0
2024-05-15 02:30:00,0.0,0.0,0.0,1794958634.0
2024-05-15 02:45:00,0.0,0.0,0.0,1794958634.0
2024-05-15 03:00:00,0.0,0.0,0.0,1794958634.0
2024-05-15 03:15:00,0.0,0.0,0.0,1794958634.0
2024-05-15 03:30:00,0.0,0.0,0.0,1794958634.0
2024-05-15 03:45:00,0.0,0.0,0.0,1794958634.0
2024-05-15 04:00:00,0.0,0.0,0.0,1794958634.0
2024-05-15 04:15:00,0.0,0.0,0.0,1794958634.0
2024-05-15 04:30:00,0.0,0.0,0.0,1794958634.0
2024-05-15 04:45:00,0.0,0.0,0.0,1794958634.0
2024-05-15 05:00:00,0.0,0.0,0.0,1794958634.0
2024-05-15 05:15:00,0.0,0.0,0.0,1794958634.0
2024-05-15 05:30:00,0.0,0.0,0.0,1794958634.0
2024-05-15 05:45:00,0.0,0.0,0.0,1794958634.0
2024-05-15 06:00:00,15.5666666666667,15.02,1.26666666666667,1794958635.26667
2024-05-15 06:15:00,26.2285714285714,25.3285714285714,6.28571428571429,1794958640.28571
2024-05-15 06:30:00,59.1533333333333,57.3,15.6,1794958649.6
2024-05-15 06:45:00,164.406666666667,160.793333333333,40.7333333333333,1794958674.73333
2024-05-15 07:00:00,314.906666666667,309.426666666667,101.466666666667,1794958735.46667
2024-05-15 07:15:00,385.286666666667,378.62,187.666666666667,1794958821.66667
2024-05-15 07:30:00,465.385714285714,456.65,290.285714285714,1794958924.28571
2024-05-15 07:45:00,555.986666666667,544.92,413.866666666667,1794959047.86667
2024-05-15 08:00:00,570.373333333333,558.973333333333,553.6,1794959187.6
2024-05-15 08:15:00,649.986666666667,636.733333333334,704.333333333333,1794959338.33333
2024-05-15 08:30:00,742.446666666667,726.94,874.466666666667,1794959508.46667
2024-05-15 08:45:00,812.421428571429,795.171428571429,1065.28571428571,1794959699.28571
2024-05-15 09:00:00,854.1,835.793333333333,1261.53333333333,1794959895.53333
2024-05-15 09:15:00,924.033333333333,903.886666666667,1483.33333333333,1794960117.33333
2024-05-15 09:30:00,997.006666666667,974.873333333333,1721.46666666667,1794960355.46667
2024-05-15 09:45:00,1046.90714285714,1023.41428571429,1965.5,1794960599.5
2024-05-15 10:00:00,1084.37333333333,1059.79333333333,2221.06666666667,1794960855.06667
2024-05-15 10:15:00,1147.92,1120.72666666667,2494.46666666667,1794961128.46667
2024-05-15 10:30:00,1188.42,1158.71333333333,2787.66666666667,1794961421.66667
2024-05-15 10:45:00,1236.61333333333,1205.7,3084.26666666667,1794961718.26667
2024-05-15 11:00:00,1250.26428571429,1219.01428571429,3381.57142857143,1794962015.57143
2024-05-15 11:15:00,1257.74,1226.3,3683.46666666667,1794962317.46667
2024-05-15 11:30:00,1277.14,1245.20666666667,3993.33333333333,1794962627.33333
2024-05-15 11:45:00,745.166666666667,726.533333333333,4285.13333333333,1794962919.13333
2024-05-15 12:00:00,730.66,712.4,4389.53333333333,1794963023.53333
2024-05-15 12:15:00,1270.37857142857,1238.61428571429,4657.64285714286,1794963291.64286
2024-05-15 12:30:00,1253.47333333333,1222.14666666667,4960.93333333333,1794963594.93333
2024-05-15 12:45:00,944.78,921.16,5267.73333333333,1794963901.73333
2024-05-15 13:00:00,322.78,314.713333333333,5370.06666666667,1794964004.06667
2024-05-15 13:15:00,1194.29333333333,1164.9,5585.4,1794964219.4
2024-05-15 13:30:00,1198.1,1168.47857142857,5863.28571428572,1794964497.28571
2024-05-15 13:45:00,1180.93333333333,1152.04666666667,6154.93333333333,1794964788.93333
2024-05-15 14:00:00,1142.96666666667,1115.98666666667,6438.93333333333,1794965072.93333
2024-05-15 14:15:00,129.84,126.96,6597.86666666667,1794965231.86667
2024-05-15 14:30:00,937.513333333333,916.913333333333,6732.46666666667,1794965366.46667
2024-05-15 14:45:00,982.6,960.85,6949.35714285714,1794965583.35714
2024-05-15 15:00:00,922.906666666667,902.76,7184.6,1794965818.6
2024-05-15 15:15:00,860.28,841.76,7406.0,1794966040.0
2024-05-15 15:30:00,646.28,633.106666666667,7590.93333333333,1794966224.93333
2024-05-15 15:45:00,575.913333333333,563.946666666667,7726.4,1794966360.4
2024-05-15 16:00:00,651.992857142857,638.664285714286,7891.57142857143,1794966525.57143
2024-05-15 16:15:00,474.08,464.926666666667,8024.4,1794966658.4
2024-05-15 16:30:00,428.0,420.393333333333,8134.0,1794966768.0
2024-05-15 16:45:00,436.686666666667,428.853333333333,8245.46666666667,1794966879.46667
2024-05-15 17:00:00,293.914285714286,288.614285714286,8335.07142857143,1794966969.07143
2024-05-15 17:15:00,193.093333333333,189.273333333333,8392.06666666667,1794967026.06667
2024-05-15 17:30:00,91.2333333333333,88.6666666666667,8429.53333333334,1794967063.53333
2024-05-15 17:45:00,37.6866666666667,36.4266666666667,8443.26666666667,1794967077.26667
2024-05-15 18:00:00,24.4133333333333,23.56,8450.86666666667,1794967084.86667
2024-05-15 18:15:00,15.3071428571429,14.7642857142857,8455.57142857143,1794967089.57143
2024-05-15 18:30:00,3.03333333333333,2.92666666666667,8458.0,1794967092.0
2024-05-15 18:45:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 19:00:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 19:15:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 19:30:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 19:45:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 20:00:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 20:15:00,0.0,0.0,7894.13333333333,1675302619.2
2024-05-15 20:30:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 20:45:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 21:00:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 21:15:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 21:30:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 21:45:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 22:00:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 22:15:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 22:30:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 22:45:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 23:00:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 23:30:00,0.0,0.0,8458.0,1794967092.0
2024-05-15 23:45:00,0.0,0.0,8458.0,1794967092.0
2024-05-16 00:00:00,0.0,0.0,4510.93333333333,1794967092.0
2024-05-16 00:15:00,0.0,0.0,0.0,1794967092.0
2024-05-16 00:30:00,0.0,0.0,0.0,1794967092.0
2024-05-16 00:45:00,0.0,0.0,0.0,1794967092.0
2024-05-16 01:00:00,0.0,0.0,0.0,1794967092.0
2024-05-16 01:15:00,0.0,0.0,0.0,1794967092.0
2024-05-16 01:30:00,0.0,0.0,0.0,1794967092.0
2024-05-16 01:45:00,0.0,0.0,0.0,1794967092.0
2024-05-16 02:00:00,0.0,0.0,0.0,1794967092.0
2024-05-16 02:15:00,0.0,0.0,0.0,1794967092.0
2024-05-16 02:30:00,0.0,0.0,0.0,1794967092.0
2024-05-16 02:45:00,0.0,0.0,0.0,1794967092.0
2024-05-16 03:00:00,0.0,0.0,0.0,1794967092.0
